2022/12/05 17:13:40.157	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	executing trajectory	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:157)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:Start<JointControllerForAGXRobot/<ExecuteTrajectory>d__28> (JointControllerForAGXRobot/<ExecuteTrajectory>d__28&)\n JointControllerForAGXRobot:ExecuteTrajectory (Trajectory)\n PracticeSceneUI/<HandlePlay>d__45:MoveNext () (at Assets/PracticeSceneUI.cs:243)\n System.Runtime.CompilerServices.AsyncVoidMethodBuilder:Start<PracticeSceneUI/<HandlePlay>d__45> (PracticeSceneUI/<HandlePlay>d__45&)\n PracticeSceneUI:HandlePlay ()\n UnityEngine.EventSystems.EventSystem:Update () (at Library/PackageCache/com.unity.ugui@1.0.0/Runtime/EventSystem/EventSystem.cs:501)\n 	
2022/12/05 17:13:40.664	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	0	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:164)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<StopTrajectoryExecution>d__27:MoveNext () (at Assets/JointControllerForAGXRobot.cs:154)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:42.663	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	Delaying 0 seconds	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotAction>d__29:MoveNext () (at Assets/JointControllerForAGXRobot.cs:218)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:43.166	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	done gripper action	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotAction>d__29:MoveNext () (at Assets/JointControllerForAGXRobot.cs:220)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:43.166	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	1	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:164)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<RunRobotAction>d__29:MoveNext () (at Assets/JointControllerForAGXRobot.cs:222)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:43.168	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	moving robot	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:272)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:Start<JointControllerForAGXRobot/<RunRobotMove>d__30> (JointControllerForAGXRobot/<RunRobotMove>d__30&)\n JointControllerForAGXRobot:RunRobotMove (UnityEngine.Transform,single)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:176)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<RunRobotAction>d__29:MoveNext () (at Assets/JointControllerForAGXRobot.cs:222)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:44.463	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	Delaying 0 seconds	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:303)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:44.968	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	done	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:305)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:44.969	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	2	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:164)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:306)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:44.969	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	moving robot	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:272)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:Start<JointControllerForAGXRobot/<RunRobotMove>d__30> (JointControllerForAGXRobot/<RunRobotMove>d__30&)\n JointControllerForAGXRobot:RunRobotMove (UnityEngine.Transform,single)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:176)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:306)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:46.618	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	Delaying 0 seconds	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:303)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:47.122	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	done	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:305)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:47.122	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	3	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:164)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:306)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:49.123	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	Delaying 0 seconds	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotAction>d__29:MoveNext () (at Assets/JointControllerForAGXRobot.cs:218)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:49.625	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	done gripper action	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotAction>d__29:MoveNext () (at Assets/JointControllerForAGXRobot.cs:220)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:49.626	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	4	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:164)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<RunRobotAction>d__29:MoveNext () (at Assets/JointControllerForAGXRobot.cs:222)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:49.627	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	moving robot	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:272)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:Start<JointControllerForAGXRobot/<RunRobotMove>d__30> (JointControllerForAGXRobot/<RunRobotMove>d__30&)\n JointControllerForAGXRobot:RunRobotMove (UnityEngine.Transform,single)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:176)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<RunRobotAction>d__29:MoveNext () (at Assets/JointControllerForAGXRobot.cs:222)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:52.090	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	Delaying 0 seconds	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:303)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:52.591	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	done	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:305)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:52.592	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	5	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:164)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:306)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:52.592	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	moving robot	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:272)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:Start<JointControllerForAGXRobot/<RunRobotMove>d__30> (JointControllerForAGXRobot/<RunRobotMove>d__30&)\n JointControllerForAGXRobot:RunRobotMove (UnityEngine.Transform,single)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:176)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:306)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:55.591	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	Delaying 0 seconds	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:303)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:56.093	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	done	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:305)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:56.094	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	6	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:164)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:306)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:56.094	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	moving robot	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:272)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:Start<JointControllerForAGXRobot/<RunRobotMove>d__30> (JointControllerForAGXRobot/<RunRobotMove>d__30&)\n JointControllerForAGXRobot:RunRobotMove (UnityEngine.Transform,single)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:176)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:306)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:57.777	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	Delaying 0 seconds	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:303)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:58.281	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	done	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:305)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:58.281	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	7	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:164)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:306)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:13:58.282	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	moving robot	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:272)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:Start<JointControllerForAGXRobot/<RunRobotMove>d__30> (JointControllerForAGXRobot/<RunRobotMove>d__30&)\n JointControllerForAGXRobot:RunRobotMove (UnityEngine.Transform,single)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:176)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:306)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:14:00.729	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	Delaying 0 seconds	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:303)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:14:01.235	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	done	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:305)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:14:01.236	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	8	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:164)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:306)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:14:03.235	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	Delaying 0 seconds	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotAction>d__29:MoveNext () (at Assets/JointControllerForAGXRobot.cs:218)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:14:03.740	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	done gripper action	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotAction>d__29:MoveNext () (at Assets/JointControllerForAGXRobot.cs:220)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:14:03.741	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	9	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:164)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<RunRobotAction>d__29:MoveNext () (at Assets/JointControllerForAGXRobot.cs:222)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:14:03.741	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	moving robot	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:272)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:Start<JointControllerForAGXRobot/<RunRobotMove>d__30> (JointControllerForAGXRobot/<RunRobotMove>d__30&)\n JointControllerForAGXRobot:RunRobotMove (UnityEngine.Transform,single)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:176)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<RunRobotAction>d__29:MoveNext () (at Assets/JointControllerForAGXRobot.cs:222)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:14:06.059	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	Delaying 0 seconds	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:303)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:14:06.561	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	done	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:305)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:14:06.561	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	10	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:164)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:306)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:14:06.561	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	moving robot	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:272)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:Start<JointControllerForAGXRobot/<RunRobotMove>d__30> (JointControllerForAGXRobot/<RunRobotMove>d__30&)\n JointControllerForAGXRobot:RunRobotMove (UnityEngine.Transform,single)\n JointControllerForAGXRobot/<ExecuteTrajectory>d__28:MoveNext () (at Assets/JointControllerForAGXRobot.cs:176)\n System.Runtime.CompilerServices.AsyncTaskMethodBuilder:SetResult ()\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:306)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
2022/12/05 17:14:09.603	ae038afbf5bda090636b3f79c953cfc4b28e2fbc	Windows 10  (10.0.19044) 64bit (Editor)	Log	Delaying 0 seconds	UnityEngine.Debug:Log (object)\n JointControllerForAGXRobot/<RunRobotMove>d__30:MoveNext () (at Assets/JointControllerForAGXRobot.cs:303)\n UnityEngine.UnitySynchronizationContext:ExecuteTasks ()\n 	
